,Unnamed: 0,content,sentiment,raw,rate
4977,7112,NO FUNCION NO COMET ERROR NO COMPR NO FUNCION,"[0, 1]",UNA ESTAFA. NO FUNCIONA. NO COMETAN MI ERROR. ¡¡UNA ESTAFA!! NO LA COMPREN. NO FUNCIONA. TIRÉ LA PLATA A LA BASURA.,negative
4978,14406,EXCELENT BUEN EXCELENT PRESENT RECOM,"[1, 0]","Excelente Muy buen producto, excelente presentación, lo recomiendo",positive
4979,15397,DINER TIR A UN DESASTR NO FUNCION BAJ TIR A,"[0, 1]",Dinero tirado a la basura Un desastre. Lo uso una vez y ya no funciona. El boton para bajar el filamento esta roto. $ 2000 tirados a la basura,negative
4980,2484,EXCELENT RAP ENTREG RESPONS DETALL DE NO ROMP RECOM,"[1, 0]",Excelente Rápida entrega ademas muy responsables con los detalles de no romper nada los recomiendo 100%,positive
4981,12980,PORQU VERD PORQU NO FUNCION TIEN ULTIM COMPR,"[0, 1]","Una porquería La verdad una porquería, no funciona el mirrolink, tampoco tiene Android Auto y dejó de tener soporte de Waze, vale una fortuna para lo que hace. Última compra a Pioneer",negative
4982,8937,EXCELENT BOBIN FUNCION,"[1, 0]",Excelente La bobina funciona perfecto!!!,positive
4983,4494,NO COMPR ES MAL CALID NO TIEN SOPORT PES NO RECOM,"[0, 1]",Malisimo. no lo compren Es de mala calidad... no tienen la firmeza para soportar el peso del TV.  No lo recomiendo,negative
4984,1044,EXCELENT BUEN AMABL,"[1, 0]",Excelente producto Muy buen producto. Muy amable la atenciom!,positive
4985,18495,BUEN COMOD ALTAS,"[1, 0]","almohadas material y confeccion muy buena, es comoda y altas.",positive
4986,19071,BUEN PERFECT COLOC PROBLEM,"[1, 0]",Buena Todo perfecto. Está colocada y usándose sin problema. Hasta ahora todo bien,positive
4987,2572,VENDEDOR NO VENDEDOR RECIEN DIC DIARI VEZ COMPR COM TOM MG DIA NO MANER DE MED EQUIVAL A,"[0, 1]","una estafa del vendedor el problema no es es el producto sino el vendedor que recién te dice la dosis diaria una vez que lo compras y como se puede tomar sólo 5 mg por día no hay manera de medirlo porque equivalen a 0,005 gr!!!",negative
4988,12250,EXCELENT COM VE EN ORIGINAL TUB SAB HABL RECOM,"[1, 0]",Excelente Tal como se ve en la foto!! Totalmentes originales. Si ya tubieron este producto saben de que hablo!! Las recomiendo ciento por ciento,positive
4989,1854,TRAB TRAB NO A DE TEN DEFECT MAL HECH,"[0, 1]",Se traba el arma Se traba el arma. No es una pistolera confiable a la hora de tener que desenfundar. O tiene un defecto o esta mal hecha.,negative
4990,4640,BUEN BUEN RESPOND TODAV PROB,"[0, 1]","Bueno Buen producto responde bien, todavía me probarlo un poco mas",negative
4991,9786,REGUL ME DUR SEMAN FRAGIL SE MUEV METAL FACHER NO SE AJUST SE PART,"[0, 1]",Regular Me duraron una semana ... super frágiles ... se mueven mucho.  La puntera interior es de metal . Super facheros.  Pero no se ajustan bien y si lo intentas se parten ...,negative
4992,18685,NO RECOM CORT CORR CUMPL CAPAC DIC,"[0, 1]","No la recomiendo Me duró dos semanas, se me cortó una de las correas. Tampoco cumple con la capacidad que dice, es muy chiquita.",negative
4993,15290,NO REMOV DEJ TIEMP CORRECT LAV ABUND AGU NO RECOM,"[0, 1]",Malo No removió nada del cemento del piso y me saco el color del cerámico.  Lo deje el tiempo correcto y lave con abundante agua.  No lo recomiendo,negative
4994,8354,HORRIBL TIR A TIR NO TUV TIR NO A TIR TIR MAND USAD NO,"[0, 1]",Horrible. La tire a la basura. Inservible Tira el pelo. Perdí la plata. No sirve. La tuve que tirar. NO LA COMPREN. Van a tirar la plata. Tira el pelo y la mandaron usada. Con la caja toda rota. No la pude devolver. Me arrepiento de haberla comprado.,negative
4995,13817,EXCELENT BUEN EXCELENT ESTAD SERVICI RECOMEND,"[1, 0]","Excelente muy buen producto, excelente estado y servicio, 100% recomendable",positive
4996,4117,RECOM EXCELENT,"[0, 1]",Lo recomiendo Todo excelente!! Estoy conforme!,negative
4997,3388,GENIAL SUPER EXPECT,"[1, 0]",Genial Realmente superó  mi expectativa!,positive
4998,14118,DEB ESPECIFIC MED ES NIÑ GRAND NO DESCRIB MED,"[0, 1]",Debería especificar medidas. Es re chiquito parece para un niño. En la imagen parece más grande y no describen las medidas,negative
4999,5355,BAT L OTRA NO NO LO DEC DE TEFLON,"[0, 1]","Use una batería y l otra no me sirve No es lo que decían, nada de teflon",negative
5000,14111,PERFECT PERFECT ES NECESIT,"[1, 0]",Perfecto Perfecto. Es lo que necesitaba.,positive
5001,9595,,"[1, 0]",Perfecta Excelente decisión! Muchas gracias,positive
5002,16263,GENIAL EXCELENT BUEN CALID,"[1, 0]",Genial Excelente producto buena calidad,positive
5003,8940,EXELENT VERD MIS COMOD EN,"[0, 1]",Exelente La verdad que supero mis expectativas.solde algo pero muy comoda en altura.,negative
5004,7396,BUEN RECOMEND RAP,"[1, 0]",Muy bueno Muy recomendable y rápido. Todo bien,positive
5005,1516,BUEN ES LIND DEMAS FIN NECESIT,"[1, 0]","Muy bueno es muy lindo, pero demasido fino para lo que yo lo necesitaba",positive
5006,12802,BUEN CALID RECOM,"[1, 0]",Ecxelente! Muy buena calidad! La recomiendo!,positive
5007,2597,TRUCH VER VERDADER HIL TRANSPARENT DE FINIT ESPER MEJOR,"[0, 1]",Muy trucho nada que ver con las verdaderas 144 hil Son como plásticas y transparentes de finitas...esperaba algo mejor...el vendedor bien,negative
5008,15195,A ES AMORTIGU QUE QUERES QUE OPIN ? BUEN,"[1, 0]",Exelentes!!! A ver ML... es un par de amortiguadores! que querés que opine!? Son muy buenos!!!,positive
5009,7322,COPI NO BUEN NO ERA CREI PER,"[0, 1]",es una copia no muy buena.- no era lo que creia ver.- pero ya esta lo adapte.-,negative
5010,19694,EXCELENT RESULT PRACTIC FACIL,"[1, 0]",Excelente Me resulto muy practico y fácil de colocar . gracias,positive
5011,19078,EXCELENT HERMOS BRILL HIJ ENCANT EL,"[1, 0]","Excelente! Hermoso pijama, brilla poco pero mi hijo encantado con el",positive
5012,8235,BAJ CALID PUBLIC CON TIEN EN TIEN SI BIEN ENTIEND PRECI ECONOM PODR PROLIJ BASIC,"[0, 1]","Muy baja calidad Se publicó con una marca, la caja tiene otra y en el interior la calculadora tiene otra marca. Sí bien se entiende que el precio es económico, se podría ser más prolijo. El producto es muy básico.",negative
5013,16673,BUEN BUEN CALID BUEN ATENCION,"[1, 0]",Muy bueno Muy buena calidad y buena atencion,positive
5014,6490,MAL FALL SOLUCION,"[0, 1]",Muy malo me vino fallado...sin el portalamparas y sumamente disconforme con el supuesto intento de solución.,negative
5015,666,EXCELENT LLEG EN TIEMP FORM CONFORM CON EL,"[1, 0]",Excelente Todo perfecto. Recomendable.-Llegó en tiempo y forma. Muy conforme con el producto.-,positive
5016,10913,DECEPCION DECEPCION PED IGUAL CHIC SUCI NO PED IMPORT A NO RECOM,"[0, 1]","Decepcionante, roto y diferente medida Muy decepcionante, pedí tres iguales, uno es más chico, otro está sucio y roto y no son del color que los pedí, que ya es lo menos importante a esta altura. NO RECOMIENDO EL PRODUCTO",negative
5017,17642,BUEN LIND RECOM,"[0, 1]",Muy buen producto Muy lindas y muy comodas las recomiendo.,negative
5018,6009,FILTR NO SIRV ACCESORIOS/ A,"[0, 1]",Filtro Lamentablemente no me sirvieron los accesorios/ roscas para poder colocarlo a la canilla.,negative
5019,18534,HERMOS BUEN CALID ENCANT,"[1, 0]",Hermoso Muy buena calidad y es tal cual describen El color terracota me encanto.,positive
5020,2944,BUEN ES BUEN PONG ESTRELL,"[0, 1]",Muy bueno Es muy bueno le pongo 5 estrella,negative
5021,11234,BUEN CUMPL FUNCION NO FUTBOL,"[1, 0]","Muy bueno Cumple su funcion, no es para usarlo como medias de futbol, es mas para su uso termico",positive
5022,8648,NO QUE QUERI QUED GRAND,"[0, 1]",No es lo que yo queria Me quedan grande y quiero devolverlas,negative
5023,5135,EXCELENT BUEN TERMINACION ENTREG EN TIEMP FORM,"[1, 0]",Excelente Buena terminacion entregaron en tiempo y forma.,positive
5024,1095,EXCELENT EXELENT BUEN MATERIAL EL PRECI,"[1, 0]","Excelente Exelente, buenos materiales por el precio..",positive
5025,14369,CALID RAPIDEZ FUNCION,"[1, 0]",calidad y rapidez. Funciona perfectamente. 100% recomendable.,positive
5026,1013,PERFECT PERFECT TALL A PID NORMAL TAL,"[1, 0]",Perfectas Perfectas!! Pedi un talle mas a lo que pido normalmente tal y como me informo el vendedor,positive
5027,17799,EXELENT IMPORT PIEZ EXELENT MATERIAL,"[1, 0]","Exelente Lo más importante, es que están todas las piezas. Exelente material, etc...",positive
5028,14071,NO LLEG FOT,"[0, 1]","No volveria a comprar El producto llego incompleto,no como figura en las fotos",negative
5029,13965,ENCARG NO ENTREG EN DOMICILI IR A DIJERON NO ENCONTR ENVI OCAS,"[0, 1]","El producto tal cual lo encargado. No me lo entregaron en domicilio como habiamos pactado, tuve que ir a retirarlo lejisimo, porque dijeron que no encontraron la direccion . Lo enviaron por Ocasa.",negative
5030,333,REGUL ENCONTR DIC TALL OSE O TALL O NOS FUNCION,"[0, 1]",Regular Nunca encontré la etiqueta donde dice el talle que es. Ósea o es talle único o nose????? pero bue. Cumple su función.,negative
5031,12532,NORMAL BIEN VIDRI TEMPL ESTAB,"[0, 1]",Normal La funda muy bien pero el vidrio templado estaba roto.,negative
5032,14018,EXELENT ALUMBR,"[1, 0]",Supero las espectativas Exelente producto alumbran muy bien,positive
5033,12371,,"[1, 0]",Expectacular Excelente compra super confiable,positive
5034,13062,PERFECT PAREC BUEN CUMPL,"[1, 0]","Perfecto Me pareció muy bueno , cumplió con mis expectativas.",positive
5035,15090,BUEN BUEN LIND TERMIN PLASTIC BUEN RESISTENT,"[1, 0]","Muy bueno¡ Muy buen producto¡ lindas terminaciones,  plástico de buena resistencia",positive
5036,3090,COMOD BUEN BUEN CALID EN TEXTUR COLOR BUEN,"[1, 0]","Zapatillas muy cómodas Muy buen producto, buena calidad en tela,  por su textura, color y buen diseño y confort",positive
5037,10801,EXCELENT ILUMIN,"[1, 0]","Excelente Muy satisfecho, iluminan muy bien.",positive
5038,9902,EXCELENT SUPER EXPECT RECOM,"[1, 0]",Excelente producto Supera las expectativas. Recomiendo totalmente.,positive
5039,9286,MAL LA PRIMER LAB ACHIC TOD NO COMPR,"[0, 1]",Malo En la primera labada se achico todo .. No lo compren,negative
5040,6316,PROBLEM CUMPL FUNCION,"[1, 0]",Buenisisma Bien x el.momento sin problemas cumple su funcion,positive
5041,4077,EXCELENT EXCELENT RELACION PRECI CALID,"[1, 0]",Excelente Excelente producto y relación precio calidad...,positive
5042,8894,BUEN BUEN EN RELACION PRECI CALID,"[1, 0]",Muy bueno Muy bueno en relación precio calidad,positive
5043,19466,PRECI RESULT MARC FACIL,"[0, 1]",X precio van Ni me resultaron buenis se marcan facil,negative
5044,17022,MAL MAL LA COSTUR ABRI LA PART A LARG LA COSTUR PRIM,"[0, 1]",Mala calidad Muy mala la costura. Se abrio en la parte de atras a lo largo de toda la costura solo con el primer uso.,negative
5045,4681,DISUELV NO TIEN EL PRE ENTREN NO,"[0, 1]","Malisimo Se disuelven bien, pero no tienen el efecto de este pre entreno... NO SIRVE",negative
5046,4264,NO RECOMEND CALID GRAND,"[0, 1]","No recomendable! Mala calidad, lo devolvi! el talle mas grande es chico",negative
5047,9261,EXCELENT EXCELENT,"[1, 0]",Excelente Excelente producto. Muy bien.,positive
5048,5721,BUEN IMPEC CONFORM TIEMP EN BUEN RECOMEND,"[1, 0]","Muy bueno Impecable, muy conforme, a tiempo y en buen estado, recomendable",positive
5049,8115,EXCELENT ESPECTACUL SOBREPAS RECOMEND,"[1, 0]",Excelente Espectacular. Sobrepasa mis expectativas! Muy recomendable!,positive
5050,14743,BUEN RECOMEND BUEN SILENCI GUST TRABAJ A ROP MEDI TOZC EN EN GENERAL NOT BUEN CALID EN MATERIAL USAD LE BAJ CAPAC A EUROPE CAPAC TAMBOR IGUAL LO IGNOR COM CATALOG CAPAC LLEG A,"[1, 0]","Muy  buen producto, recomendable Muy  buen producto, super silencioso , da gusto verlo trabajar .  A maxima velocidad de centrifugado la ropa sale casi seca.  La gaveta de carga del detergente es media tozca en su abertura pero en general se nota buena calidad en los materiales usados.    Solo le bajo una estrella por la capacidad, este LG reemplazo a un Samsung europeo que anuciaba una capacidad de 6 kgr ,pero los tambores son exactamente iguales !!por lo que ignoro como se cataloga la capacidad para llegar a los 8,5 Kgr",positive
5051,15671,OLOR A O ESTA BIEN FUE OLOR TIEN TUV DE FUND DEJ VENTIL OLOR DE FUE SUAVIZ NO DE ESTAN NO ES NORMAL OLOR A NO,"[0, 1]","Comodas pero olor muy fuerte a pegamento o plastic La forma esta bien, el problema fue el olor fuerte que tienen, las tuve que sacar de la funda y dejar afuera ventilando. El olor duro cerca de 10 días, luego se fue suavizando. No se de que producto están hechas, pero no es normal tanto olor fuerte como a plástico, pegamento, no se.",negative
5052,6323,PRACTIC BUEN,"[1, 0]",Práctica Muy buena la carpeta! Recomendada!,positive
5053,5516,EXCELENT EXCELENT PIL MATERIAL,"[1, 0]",excelente excelente pilas y material. Super recomendadas.,positive
5054,9410,BUEN EXCELENT BUEN IDEAL EL,"[1, 0]",Muy bueno Excelente!! Muy buena ideal para el uso doméstico,positive
5055,18179,ESTAF ESTAF VIN EN APLIQU SOLUCION A SISTEM NO VOL DIC ES IMPERM LLOV CUAND MOJ NO ES LO DIC ATENT,"[0, 1]",Mala compra me sentí estafado Me sentí estafado vino en malas condiciones le faltaba un aplique me comunique y me daban la solución a 10 días tuve que implementarle un sistema de sogas para que no se volará para mí una mala experiencia dice que es impermeable y llovió ayer cuando saque la funda del auto estaba todo mojado la chapa mala compra no es lo que dicen atentos!!!!!,negative
5056,10594,NO FUNCION MALISIM NO FORM COS NO RECOM,"[0, 1]","No funciona Malísima, no hay forma de que cosa, no la recomiendo",negative
5057,2164,PERFECT,"[1, 0]",Perfecto 10 puntos! Excelente producto,positive
5058,9620,DECEPCION VERD DEJ MUCH DES APLIC NO PAR DESCARG DESCARG ESPER MUCH PAR ES PAR DE VERD DECEPCION,"[0, 1]",decepcionado !! La verdad deja mucho que desear trae muy pocas aplicaciones y no tenes tienda para descargar ni siquiera el navegador podes descargar esperaba mucho más para lo que es el valor tenes Netflix YouTube y pará de contar la verdad decepcionante,negative
5059,19069,TOTAL ES ES DIFICIL POD OPIN EN RAZON QUE NO RECIB PRIMER ME ENTREG AL ESTAM A Y ME ME QUED SOY DAT NO ME TOM,"[0, 1]","Cargenme total es gratis Es muy difícil poder opinar sobre el producto en razón que todavía no lo he recibido.- Primero me lo entregaban  el 11-07-19 luego paso al 17-08-19, estamos a 21-08-19 y me consultan si me queda bien.- Yo soy el GIL de ML.-   Completo los datos porque sino no me lo toma ¡Hasta eso!",negative
5060,4837,EXCELENT EXCELENT VENDEDOR RECOMEND,"[1, 0]",Excelente Excelente producto! Vendedor recomendable!,positive
5061,17277,BUEN FUNCION COM RECOMEND,"[1, 0]",gracias muy buen producto funciona como debe cubrio mis espectativas totalmente recomendable,positive
5062,3328,MALISIM MAL PEQUEÑ NAD QUE VER ENGAÑ DEVOLV NO,"[0, 1]","Malisimo! El producto es muy malo, las piedras están corridas, algunas son más pequeñas..nada que ver con la foto es una engaño! Lo quise devolver y no pude",negative
5063,13981,PRECI CALID EXCELENT PREDUCT TENG A RE BUEN EL,"[1, 0]",Perfecta relacion precio calidad Excelente preducto ! Tengo que volver a comprsrles mas! Gracias ! Re buenas terminaciones el espejo,positive
5064,221,EXCELENT BUEN NOCH BUEN,"[1, 0]",Excelente Buenas noche  muy buen producto,positive
5065,4535,MALISIM BARAT CAR AL PRINCIPI DESPUES DE DE ABRI PART INFERIOR NO NO TERMIN DE PAG MALISIM NO RECOM,"[0, 1]","Malisimo, perdí plata, lo barato sale caro Al principio todo bien, pero después de una semana de uso se abrió completamente la parte inferior, no sirve mas y todavía no lo termine de pagar, malisimo no lo recomiendo...",negative
5066,1065,ESPER BIEN LLEG EN TIEMP FORM,"[1, 0]","cumple con lo esperado Cumple con las espectativas, funciona muy bien. LLego en tiempo y forma.",positive
5067,16156,MAL NO NO POTENCI FIL AL MAL COMPR EN CAS,"[0, 1]",Mala No sirve..no tiene potencia...y la hoja de cortar puerde filo al toque  con el queso de barra...fue una mal compra en mi caso....,negative
5068,16013,MAL VIEN EN BOLSASIN NINGUN TIP PROSPECT NO COMPR,"[0, 1]","Muy malo Viene en bolsa,sin ningún tipo de prospecto, no lo compro nunca mas",negative
5069,15797,MAZ BUEN CUBIERT PRO NO,"[0, 1]",Mazó Buenas cubiertas pró no son las q buscaba,negative
5070,8819,MAL DE LUC NO PARECI ERA SONAJER NO PUED OPIN EL DEB PROB NOS O LUC DE EMERGENT ME ANIM A DEC NEGLIGENT EN PREPARACION ERA EVIDENT PEN MARCEL,"[0, 1]",Muy malo Una de las luces no sirve parecia todo suelto era un SONAJERO no puedo opinar sobre el producto ya que debo probar las otras que nose si funcionaran como corresponden o sea como luces de emergencia y me animo a decir que hay negligencia en la preparacion del paquete era muy evidente que pena.-MARCELO,negative
5071,44,BUEN IMPEC PERFECT RECOMEND,"[1, 0]","Super responsables. Muy buenos vebdedores. Impecable, perfecto. Muy recomendable",positive
5072,13249,EXCELENT BUEN EXCELENT EDUC,"[1, 0]",Excelente Muy bueno. Excelente producto educativo.,positive
5073,8048,EXCELENT NO NO NO NO,"[1, 0]",Excelente no quiero escribir esto  no quiero escribir esto  no quiero escribir esto  no quiero escribir esto,positive
5074,16390,ASTILL GUARD QUIS RECIB GOLP MISM NO RECOM,"[0, 1]","Mala Calidad Se astilló la punta apenas lo guarde en el bolsillo sin quisiera recibir un golpe el mismo, no lo recomiendo.",negative
5075,5546,NO REPRESENT DESASTR TIR NO NAD REPRESENT DIERON POSIT ORIN DE DE AÑOS VALG NO,"[0, 1]","No representativas Un desastre, las tiras no son nada representativas, dieron positivas con una orina de una nena de 7 años, que valga la aclaración, no consume. Totalmente disconforme",negative
5076,3313,PERFECT ENCANT TIEN COMOD PENS EN,"[1, 0]","Perfecto Me encanto, tiene el tamaño y la comodad que mi perra necesita. Estoy pensando en comprar otro.",positive
5077,2347,GENIAL QUED BIEN,"[1, 0]",Genial Me quedaron muy bien. Como esperaba,positive
5078,19944,NIÑ PATIN BUEN FUERT ENCANT,"[1, 0]",Buenisimos!!! Super recomendable para los niños. Los patines son muy buenos y fuertes. Me encantaron.,positive
5079,3251,CONFORM CON MIN DETALL EXCELENT EL PRECI NO SE PUED ENCONTR MEJOR LA VERD PRACTIC FUNCION BIEN SE CONSIG DE LAD CONTR SIGUIENT BIEN MARC IGUAL LA CANTID DE PAS METR INFLAD MARC METR DIST O PAS CUAND NO DAS DE MOVIMIENT HAG CON LA PUED TOM PAS DE RITM CARDIAC NO PRECIS EN MEDICION CONSECUT DE FORM MARC BIEN CONFORM CON EL,"[1, 0]","Muy conforme, con minimos detalles. Excelente producto, por el precio no se puede encontrar nada mejor!, la verdad que una maravilla, super comodo y practico, funciona muy bien, se consiguen repuestos de pulseras y protectores por todos lados, las unicas contras son las siguientes.    _Si bien marca relativamente igual la cantidad de pasos por metro, siempre esta inflada, aproximadamente te marca que por metro diste unos 3 o 4 pasos, cuando no das mas de dos. Y cualquier movimiento que hagas con la muñeca te lo puede tomar como paso.     _El sensor de ritmo cardiaco no suele ser muy preciso en mediciones consecutivas, pero de todas formas marca bien.     Conforme con el producto!",positive
